children,days_employed,dob_years,education,education_id,family_status,family_status_id,gender,income_type,debt,total_income,purpose,age_range,debt_name,children_range,income_range,purpose_classified,creditworthy
1,62.0,44,secondary education,1,civil partnership,1,M,partner,1,302680.3494021261,having a wedding,40-50,deudor,con hijos,27000+,wedding,1
0,30.0,54,secondary education,1,married,0,M,partner,1,126068.61714781931,car,50-60,deudor,sin hijos,27000+,car,1
0,14959.0,52,masters degree,0,married,0,F,retiree,1,204556.33805954343,building a real estate,50-60,deudor,sin hijos,27000+,real estate,1
0,16571.0,53,secondary education,1,civil partnership,1,F,retiree,1,228804.9705365747,to have a wedding,50-60,deudor,sin hijos,27000+,wedding,1
1,21.0,34,bachelor degree,2,married,0,F,partner,1,277610.56662798143,car purchase,30-40,deudor,con hijos,27000+,car,1
1,24.0,44,masters degree,0,married,0,F,employee,1,124315.00999609026,to become educated,40-50,deudor,con hijos,27000+,education,1
0,100.0,29,secondary education,1,married,0,F,employee,1,70813.34828653935,university education,20-30,deudor,sin hijos,27000+,education,1
0,99.0,50,secondary education,1,married,0,F,employee,1,295467.1361594189,to get asupplementary education,50-60,deudor,sin hijos,27000+,education,1
0,386.0,57,secondary education,1,civil partnership,1,F,civil servant,1,136548.6564884638,property renovation,50-60,deudor,sin hijos,27000+,real estate,1
2,79.0,37,secondary education,1,married,0,F,employee,1,167049.94821836642,housing transactions,30-40,deudor,con hijos,27000+,real estate,1
0,20.0,27,masters degree,0,unmarried,4,M,partner,1,162586.5410270467,to buy a car,20-30,deudor,sin hijos,27000+,car,1
0,290.0,45,secondary education,1,married,0,F,civil servant,1,85575.36043853768,going to university,40-50,deudor,sin hijos,27000+,education,1
0,13949.0,54,secondary education,1,civil partnership,1,M,retiree,1,263793.9132739089,building a real estate,50-60,deudor,sin hijos,27000+,real estate,1
0,16.0,61,secondary education,1,married,0,M,employee,1,194591.25777573208,getting an education,60+,deudor,sin hijos,27000+,education,1
1,107.0,39,masters degree,0,married,0,M,partner,1,2200852.210258896,building a property,30-40,deudor,con hijos,27000+,real estate,1
0,34.0,30,secondary education,1,unmarried,4,M,employee,1,173661.8171323151,property,30-40,deudor,sin hijos,27000+,real estate,1
0,116.0,30,secondary education,1,married,0,M,employee,1,164348.92621123648,buy commercial real estate,30-40,deudor,sin hijos,27000+,real estate,1
0,51.0,58,secondary education,1,civil partnership,1,M,employee,1,100045.58282510797,wedding ceremony,50-60,deudor,sin hijos,27000+,wedding,1
0,375.0,56,secondary education,1,civil partnership,1,F,employee,1,65747.07677636253,wedding ceremony,50-60,deudor,sin hijos,27000+,wedding,1
1,15386.0,59,secondary education,1,unmarried,4,F,retiree,1,332375.8347537153,cars,50-60,deudor,con hijos,27000+,car,1
0,51.0,29,masters degree,0,married,0,F,partner,1,225620.3168897188,transactions with the residential real estate,20-30,deudor,sin hijos,27000+,real estate,1
0,85.0,27,masters degree,0,married,0,F,employee,1,158486.33321447446,to own a car,20-30,deudor,sin hijos,27000+,car,1
2,147.0,37,bachelor degree,2,married,0,F,employee,1,300289.92900604854,purchase of the house for my family,30-40,deudor,con hijos,27000+,real estate,1
0,17.0,37,secondary education,1,married,0,M,employee,1,173073.01429924194,getting an education,30-40,deudor,sin hijos,27000+,education,1
1,122.0,38,secondary education,1,married,0,F,employee,1,165211.88212814985,second-hand car purchase,30-40,deudor,con hijos,27000+,car,1
0,30.0,60,secondary education,1,civil partnership,1,M,employee,1,103957.459527682,wedding ceremony,60+,deudor,sin hijos,27000+,wedding,1
1,54.0,39,secondary education,1,married,0,F,employee,1,123418.9925910316,real estate transactions,30-40,deudor,con hijos,27000+,real estate,1
1,26.0,34,secondary education,1,married,0,F,employee,1,144620.60932666794,buy commercial real estate,30-40,deudor,con hijos,27000+,real estate,1
1,129.0,34,secondary education,1,married,0,F,employee,1,97997.3750657214,to become educated,30-40,deudor,con hijos,27000+,education,1
0,112.0,56,secondary education,1,married,0,M,partner,1,127804.39449628023,housing transactions,50-60,deudor,sin hijos,27000+,real estate,1
0,12.0,51,secondary education,1,married,0,F,employee,1,128152.31750699054,buy residential real estate,50-60,deudor,sin hijos,27000+,real estate,1
1,160.0,31,secondary education,1,civil partnership,1,F,employee,1,104335.57197795431,buying property for renting out,30-40,deudor,con hijos,27000+,real estate,1
0,221.0,44,secondary education,1,married,0,F,partner,1,225587.6429777845,transactions with my real estate,40-50,deudor,sin hijos,27000+,real estate,1
2,89.0,31,masters degree,0,married,0,F,employee,1,245127.58320143656,to get asupplementary education,30-40,deudor,con hijos,27000+,education,1
3,38.0,47,secondary education,1,married,0,M,employee,1,55364.32895794434,buy commercial real estate,40-50,deudor,con hijos,27000+,real estate,1
0,142.0,50,secondary education,1,civil partnership,1,M,employee,1,84839.67059773562,to have a wedding,50-60,deudor,sin hijos,27000+,wedding,1
0,11.0,29,secondary education,1,unmarried,4,M,partner,1,170123.32573095837,education,20-30,deudor,sin hijos,27000+,education,1
0,10.0,22,secondary education,1,unmarried,4,F,employee,1,65780.78119628972,to own a car,20-30,deudor,sin hijos,27000+,car,1
1,19.0,28,secondary education,1,civil partnership,1,M,partner,1,172159.43753093874,profile education,20-30,deudor,con hijos,27000+,education,1
2,47.0,26,masters degree,0,married,0,M,partner,1,399968.2456783528,going to university,20-30,deudor,con hijos,27000+,education,1
1,17.0,34,secondary education,1,married,0,F,employee,1,134783.9530549965,transactions with my real estate,30-40,deudor,con hijos,27000+,real estate,1
2,33.0,32,secondary education,1,unmarried,4,M,employee,1,117758.5511678615,buy commercial real estate,30-40,deudor,con hijos,27000+,real estate,1
1,21.0,22,secondary education,1,married,0,F,employee,1,84877.19246458654,buying property for renting out,20-30,deudor,con hijos,27000+,real estate,1
1,45.0,36,secondary education,1,civil partnership,1,F,employee,1,166098.34253204454,second-hand car purchase,30-40,deudor,con hijos,27000+,car,1
0,46.0,50,secondary education,1,married,0,M,employee,1,237578.72184724608,building a property,50-60,deudor,sin hijos,27000+,real estate,1
0,70.0,54,secondary education,1,civil partnership,1,F,employee,1,202830.09146118397,going to university,50-60,deudor,sin hijos,27000+,education,1
0,16142.0,62,secondary education,1,divorced,3,F,retiree,1,85048.1251716184,purchase of the house,60+,deudor,sin hijos,27000+,real estate,1
2,68.0,29,secondary education,1,married,0,F,employee,1,128732.62465287885,second-hand car purchase,20-30,deudor,con hijos,27000+,car,1
1,45.0,35,masters degree,0,civil partnership,1,F,employee,1,108252.8123175717,university education,30-40,deudor,con hijos,27000+,education,1
1,67.0,42,secondary education,1,married,0,M,employee,1,211666.0852704614,property,40-50,deudor,con hijos,27000+,real estate,1
0,118.0,47,masters degree,0,married,0,F,employee,1,58993.57424999315,buying property for renting out,40-50,deudor,sin hijos,27000+,real estate,1
0,52.0,35,secondary education,1,married,0,F,employee,1,135339.83242102587,real estate transactions,30-40,deudor,sin hijos,27000+,real estate,1
0,25.0,41,masters degree,0,married,0,F,employee,1,109243.50327800991,housing transactions,40-50,deudor,sin hijos,27000+,real estate,1
2,122.0,41,secondary education,1,married,0,F,partner,1,308307.03743211704,to own a car,40-50,deudor,con hijos,27000+,car,1
0,93.0,39,bachelor degree,2,married,0,M,employee,1,148800.80876040054,housing transactions,30-40,deudor,sin hijos,27000+,real estate,1
0,11.0,33,secondary education,1,married,0,F,employee,1,102828.48539886557,purchase of a car,30-40,deudor,sin hijos,27000+,car,1
2,19.0,32,secondary education,1,married,0,F,partner,1,81474.59932862215,building a property,30-40,deudor,con hijos,27000+,real estate,1
0,16222.0,62,secondary education,1,widow / widower,2,F,retiree,1,95875.07704020385,getting higher education,60+,deudor,sin hijos,27000+,education,1
1,120.0,32,masters degree,0,unmarried,4,F,employee,1,144807.80630394706,to buy a car,30-40,deudor,con hijos,27000+,car,1
0,60.0,33,secondary education,1,civil partnership,1,M,employee,1,105378.63313842776,having a wedding,30-40,deudor,sin hijos,27000+,wedding,1
0,54.0,25,secondary education,1,civil partnership,1,F,civil servant,1,166097.97164540927,having a wedding,20-30,deudor,sin hijos,27000+,wedding,1
0,77.0,46,secondary education,1,civil partnership,1,M,partner,1,150712.55994152234,having a wedding,40-50,deudor,sin hijos,27000+,wedding,1
1,5.0,23,bachelor degree,2,civil partnership,1,F,employee,1,122196.44839398332,to have a wedding,20-30,deudor,con hijos,27000+,wedding,1
0,6.0,28,masters degree,0,unmarried,4,M,civil servant,1,223175.7133911232,buy real estate,20-30,deudor,sin hijos,27000+,real estate,1
0,19.0,27,masters degree,0,divorced,3,F,employee,1,97872.60257341633,going to university,20-30,deudor,sin hijos,27000+,education,1
0,141.0,45,secondary education,1,married,0,M,employee,1,145210.95295280876,cars,40-50,deudor,sin hijos,27000+,car,1
2,112.0,45,secondary education,1,civil partnership,1,M,employee,1,177922.63043495687,having a wedding,40-50,deudor,con hijos,27000+,wedding,1
1,10.0,44,masters degree,0,married,0,F,civil servant,1,134825.87041723114,buying a second-hand car,40-50,deudor,con hijos,27000+,car,1
0,50.0,28,masters degree,0,divorced,3,M,employee,1,278499.61837914964,education,20-30,deudor,sin hijos,27000+,education,1
1,14184.0,54,masters degree,0,married,0,M,retiree,1,100650.00601927654,buying a second-hand car,50-60,deudor,con hijos,27000+,car,1
0,4.0,22,secondary education,1,married,0,F,partner,1,72002.72172374815,real estate transactions,20-30,deudor,sin hijos,27000+,real estate,1
1,55.0,47,secondary education,1,civil partnership,1,M,employee,1,194561.91018721863,having a wedding,40-50,deudor,con hijos,27000+,wedding,1
1,44.0,26,secondary education,1,married,0,M,employee,1,145569.42225344913,education,20-30,deudor,con hijos,27000+,education,1
0,104.0,45,secondary education,1,married,0,F,partner,1,190045.5442520505,transactions with my real estate,40-50,deudor,sin hijos,27000+,real estate,1
0,18.0,29,secondary education,1,civil partnership,1,F,employee,1,202343.31664132245,to have a wedding,20-30,deudor,sin hijos,27000+,wedding,1
0,15.0,27,secondary education,1,unmarried,4,F,employee,1,75568.83675847546,buying a second-hand car,20-30,deudor,sin hijos,27000+,car,1
2,38.0,30,secondary education,1,married,0,F,partner,1,56169.1980738392,cars,30-40,deudor,con hijos,27000+,car,1
2,145.0,43,secondary education,1,married,0,M,employee,1,290628.6332657484,car purchase,40-50,deudor,con hijos,27000+,car,1
2,219.0,34,masters degree,0,married,0,F,employee,1,134969.4637383518,buy real estate,30-40,deudor,con hijos,27000+,real estate,1
0,140.0,45,secondary education,1,civil partnership,1,M,employee,1,123080.34076376705,getting higher education,40-50,deudor,sin hijos,27000+,education,1
0,87.0,43,secondary education,1,civil partnership,1,F,partner,1,158836.11412761812,to own a car,40-50,deudor,sin hijos,27000+,car,1
1,53.0,33,secondary education,1,married,0,F,employee,1,117979.04611063431,to buy a car,30-40,deudor,con hijos,27000+,car,1
0,7.0,41,secondary education,1,married,0,F,employee,1,73947.32362932648,building a property,40-50,deudor,sin hijos,27000+,real estate,1
0,53.0,24,secondary education,1,unmarried,4,M,employee,1,114987.81758140068,buy real estate,20-30,deudor,sin hijos,27000+,real estate,1
1,15426.0,58,secondary education,1,civil partnership,1,F,retiree,1,105254.85390807266,to have a wedding,50-60,deudor,con hijos,27000+,wedding,1
0,96.0,25,masters degree,0,unmarried,4,M,employee,1,273216.7589118595,to become educated,20-30,deudor,sin hijos,27000+,education,1
0,27.0,44,secondary education,1,civil partnership,1,M,employee,1,240500.5502562101,wedding ceremony,40-50,deudor,sin hijos,27000+,wedding,1
2,10.0,29,secondary education,1,married,0,F,employee,1,49864.902937190585,to own a car,20-30,deudor,con hijos,27000+,car,1
0,14414.0,63,secondary education,1,married,0,F,retiree,1,81630.20896483204,building a property,60+,deudor,sin hijos,27000+,real estate,1
1,36.0,36,secondary education,1,civil partnership,1,F,partner,1,314812.0944251273,building a real estate,30-40,deudor,con hijos,27000+,real estate,1
1,51.0,35,secondary education,1,married,0,F,employee,1,128074.39889137897,profile education,30-40,deudor,con hijos,27000+,education,1
2,45.0,38,secondary education,1,married,0,F,employee,1,273590.3971349604,building a property,30-40,deudor,con hijos,27000+,real estate,1
0,149.0,36,secondary education,1,married,0,M,partner,1,169669.80291536954,transactions with the residential real estate,30-40,deudor,sin hijos,27000+,real estate,1
0,490.0,58,secondary education,1,unmarried,4,F,employee,1,173210.84596441325,to own a car,50-60,deudor,sin hijos,27000+,car,1
2,44.0,25,masters degree,0,married,0,F,civil servant,1,131618.08570238785,construction of own property,20-30,deudor,con hijos,27000+,real estate,1
0,58.0,51,secondary education,1,married,0,M,employee,1,133134.6583817393,real estate transactions,50-60,deudor,sin hijos,27000+,real estate,1
2,137.0,39,secondary education,1,married,0,F,paternity / maternity leave,1,53829.13072905995,car,30-40,deudor,con hijos,27000+,car,1
1,54.0,32,secondary education,1,married,0,M,employee,1,74808.5673549284,getting higher education,30-40,deudor,con hijos,27000+,education,1
2,65.0,26,masters degree,0,married,0,F,partner,1,205189.74642500363,purchase of the house,20-30,deudor,con hijos,27000+,real estate,1
0,14422.0,57,secondary education,1,widow / widower,2,F,retiree,1,254006.1860893533,going to university,50-60,deudor,sin hijos,27000+,education,1
2,43.0,33,secondary education,1,married,0,F,employee,1,165432.42528218526,university education,30-40,deudor,con hijos,27000+,education,1
0,38.0,28,secondary education,1,married,0,F,partner,1,75741.35085107553,property renovation,20-30,deudor,sin hijos,27000+,real estate,1
0,8.0,30,secondary education,1,unmarried,4,M,employee,1,101516.60497511088,transactions with my real estate,30-40,deudor,sin hijos,27000+,real estate,1
1,63.0,28,secondary education,1,married,0,F,employee,1,68003.99941317232,housing,20-30,deudor,con hijos,27000+,real estate,1
0,184.0,44,secondary education,1,married,0,F,employee,1,121471.0928156112,buying property for renting out,40-50,deudor,sin hijos,27000+,real estate,1
0,8.0,24,secondary education,1,civil partnership,1,F,partner,1,130445.59360605032,to become educated,20-30,deudor,sin hijos,27000+,education,1
1,113.0,32,primary education,3,divorced,3,F,employee,1,102532.11989880697,purchase of the house,30-40,deudor,con hijos,27000+,real estate,1
0,6.0,35,masters degree,0,married,0,M,employee,1,265696.9310520483,buy commercial real estate,30-40,deudor,sin hijos,27000+,real estate,1
0,230.0,57,secondary education,1,married,0,F,employee,1,285006.3005410037,transactions with the residential real estate,50-60,deudor,sin hijos,27000+,real estate,1
0,14542.0,57,secondary education,1,civil partnership,1,F,retiree,1,160283.7033816292,wedding ceremony,50-60,deudor,sin hijos,27000+,wedding,1
2,52.0,40,secondary education,1,married,0,F,employee,1,133524.010302721,to own a car,40-50,deudor,con hijos,27000+,car,1
0,102.0,23,secondary education,1,unmarried,4,M,employee,1,77822.77211127932,buying property for renting out,20-30,deudor,sin hijos,27000+,real estate,1
0,16426.0,64,secondary education,1,civil partnership,1,F,retiree,1,349347.15350997885,construction of own property,60+,deudor,sin hijos,27000+,real estate,1
