children,days_employed,dob_years,education,education_id,family_status,family_status_id,gender,income_type,debt,total_income,purpose,age_range,debt_name,children_range,income_range,purpose_classified,creditworthy
0,14902.0,59,secondary education,1,divorced,3,F,retiree,0,203601.87654889715,buy residential real estate,50-60,no deudor,sin hijos,27000+,real estate,0
0,14264.0,58,secondary education,1,married,0,F,retiree,0,59587.93483493053,building a property,50-60,no deudor,sin hijos,27000+,real estate,0
0,105.0,30,secondary education,1,married,0,F,partner,0,211199.40394565236,buy commercial real estate,30-40,no deudor,sin hijos,27000+,real estate,0
0,39.0,25,masters degree,0,unmarried,4,M,partner,0,88450.14196698398,real estate transactions,20-30,no deudor,sin hijos,27000+,real estate,0
0,44.0,25,masters degree,0,married,0,F,civil servant,0,259571.7443577005,education,20-30,no deudor,sin hijos,27000+,education,0
0,14712.0,53,secondary education,1,married,0,F,retiree,0,65478.24045865888,buying property for renting out,50-60,no deudor,sin hijos,27000+,real estate,0
0,80.0,53,secondary education,1,married,0,F,civil servant,0,57659.292768009225,buying property for renting out,50-60,no deudor,sin hijos,27000+,real estate,0
0,30.0,53,secondary education,1,married,0,F,partner,0,156350.36632028338,building a property,50-60,no deudor,sin hijos,27000+,real estate,0
1,46.0,40,bachelor degree,2,unmarried,4,F,partner,0,331222.73729653074,university education,40-50,no deudor,con hijos,27000+,education,0
0,14501.0,42,secondary education,1,married,0,M,retiree,0,158035.42652844393,car purchase,40-50,no deudor,sin hijos,27000+,car,0
0,66.0,52,secondary education,1,married,0,M,employee,0,148108.6232532798,second-hand car purchase,50-60,no deudor,sin hijos,27000+,car,0
0,155.0,35,masters degree,0,married,0,F,employee,0,164372.28891815705,going to university,30-40,no deudor,sin hijos,27000+,education,0
0,4.0,48,secondary education,1,divorced,3,F,employee,0,115938.4197610422,housing,40-50,no deudor,sin hijos,27000+,real estate,0
0,151.0,43,secondary education,1,married,0,M,partner,0,104257.03203283068,purchase of a car,40-50,no deudor,sin hijos,27000+,car,0
0,14417.0,55,primary education,3,widow / widower,2,F,retiree,0,131142.91331535493,buying a second-hand car,50-60,no deudor,sin hijos,27000+,car,0
1,8.0,43,secondary education,1,married,0,F,partner,0,100785.20153386662,building a real estate,40-50,no deudor,con hijos,27000+,real estate,0
0,14.0,41,secondary education,1,civil partnership,1,M,employee,0,219746.09600888423,buying my own car,40-50,no deudor,sin hijos,27000+,car,0
0,16135.0,71,masters degree,0,married,0,F,retiree,0,190381.6770597757,purchase of the house,60+,no deudor,sin hijos,27000+,real estate,0
0,29.0,35,masters degree,0,civil partnership,1,F,partner,0,106089.20872943373,wedding ceremony,30-40,no deudor,sin hijos,27000+,wedding,0
1,29.0,26,secondary education,1,married,0,M,employee,0,106051.83497024416,purchase of the house,20-30,no deudor,con hijos,27000+,real estate,0
0,419.0,44,secondary education,1,civil partnership,1,F,employee,0,151820.1507450582,profile education,40-50,no deudor,sin hijos,27000+,education,0
0,288.0,67,secondary education,1,married,0,M,partner,0,129468.59331524523,going to university,60+,no deudor,sin hijos,27000+,education,0
0,5.0,36,secondary education,1,married,0,F,employee,0,105797.38077339673,to buy a car,30-40,no deudor,sin hijos,27000+,car,0
0,15527.0,62,secondary education,1,married,0,M,retiree,0,145398.80124172158,housing transactions,60+,no deudor,sin hijos,27000+,real estate,0
0,154.0,38,masters degree,0,civil partnership,1,F,partner,0,379377.32457719726,getting higher education,30-40,no deudor,sin hijos,27000+,education,0
0,12.0,43,secondary education,1,married,0,F,employee,0,133660.78515751945,going to university,40-50,no deudor,sin hijos,27000+,education,0
0,4.0,41,secondary education,1,married,0,M,employee,0,142009.12379511807,to own a car,40-50,no deudor,sin hijos,27000+,car,0
1,10.0,48,secondary education,1,married,0,F,employee,0,133988.4071581891,supplementary education,40-50,no deudor,con hijos,27000+,education,0
0,25.0,37,secondary education,1,unmarried,4,F,employee,0,74879.08401932141,real estate transactions,30-40,no deudor,sin hijos,27000+,real estate,0
1,138.0,41,secondary education,1,divorced,3,F,employee,0,375778.0406021567,getting higher education,40-50,no deudor,con hijos,27000+,education,0
0,16633.0,57,secondary education,1,married,0,F,retiree,0,124058.41021579716,buy residential real estate,50-60,no deudor,sin hijos,27000+,real estate,0
1,8.0,33,secondary education,1,married,0,F,partner,0,210564.03547404555,property renovation,30-40,no deudor,con hijos,27000+,real estate,0
0,15368.0,54,secondary education,1,widow / widower,2,F,retiree,0,144818.7900511032,second-hand car purchase,50-60,no deudor,sin hijos,27000+,car,0
1,29.0,34,masters degree,0,married,0,M,employee,0,277585.24398419785,to own a car,30-40,no deudor,con hijos,27000+,car,0
0,20.0,21,secondary education,1,unmarried,4,M,civil servant,0,133510.81368728646,property,20-30,no deudor,sin hijos,27000+,real estate,0
0,6.0,24,masters degree,0,unmarried,4,F,partner,0,104746.20776704274,to buy a car,20-30,no deudor,sin hijos,27000+,car,0
0,28.0,27,secondary education,1,married,0,F,partner,0,97117.608327131,property renovation,20-30,no deudor,sin hijos,27000+,real estate,0
0,16442.0,55,secondary education,1,married,0,F,retiree,0,107996.02464659668,purchase of my own house,50-60,no deudor,sin hijos,27000+,real estate,0
2,121.0,33,secondary education,1,married,0,M,partner,0,164611.57468717537,building a real estate,30-40,no deudor,con hijos,27000+,real estate,0
0,199.0,39,secondary education,1,married,0,M,partner,0,304820.3101116269,to become educated,30-40,no deudor,sin hijos,27000+,education,0
0,15641.0,71,masters degree,0,married,0,F,retiree,0,107832.0434809792,property renovation,60+,no deudor,sin hijos,27000+,real estate,0
0,15843.0,59,secondary education,1,divorced,3,F,retiree,0,189779.1264026988,buy real estate,50-60,no deudor,sin hijos,27000+,real estate,0
0,41.0,41,masters degree,0,unmarried,4,F,partner,0,212066.6779909177,buying my own car,40-50,no deudor,sin hijos,27000+,car,0
0,95.0,43,secondary education,1,married,0,M,partner,0,1597613.490466747,real estate transactions,40-50,no deudor,sin hijos,27000+,real estate,0
0,91.0,56,secondary education,1,married,0,F,partner,1,161805.63384663992,buy residential real estate,50-60,deudor,sin hijos,27000+,real estate,1
2,175.0,39,masters degree,0,married,0,M,employee,0,202793.6356558308,cars,30-40,no deudor,con hijos,27000+,car,0
1,9.0,28,secondary education,1,divorced,3,F,partner,0,214796.14527371328,buy real estate,20-30,no deudor,con hijos,27000+,real estate,0
0,20.0,33,secondary education,1,married,0,F,employee,1,94529.45550486453,car,30-40,deudor,sin hijos,27000+,car,1
2,19.0,31,secondary education,1,unmarried,4,F,employee,0,90937.89320390463,housing,30-40,no deudor,con hijos,27000+,real estate,0
0,107.0,26,masters degree,0,married,0,M,employee,0,376668.7801457364,buying a second-hand car,20-30,no deudor,sin hijos,27000+,car,0
0,174.0,60,secondary education,1,married,0,F,civil servant,0,136652.9703567915,transactions with the residential real estate,60+,no deudor,sin hijos,27000+,real estate,0
1,14.0,35,secondary education,1,civil partnership,1,F,employee,0,71797.22099288263,housing transactions,30-40,no deudor,con hijos,27000+,real estate,0
0,70.0,34,secondary education,1,civil partnership,1,F,employee,0,239486.6345698144,to have a wedding,30-40,no deudor,sin hijos,27000+,wedding,0
0,34.0,48,secondary education,1,unmarried,4,F,partner,0,138249.46909719607,purchase of a car,40-50,no deudor,sin hijos,27000+,car,0
0,15259.0,58,secondary education,1,married,0,F,retiree,0,73604.74771971008,transactions with the residential real estate,50-60,no deudor,sin hijos,27000+,real estate,0
0,74.0,48,secondary education,1,married,0,F,partner,1,305391.17770466267,purchase of the house for my family,40-50,deudor,sin hijos,27000+,real estate,1
1,21.0,53,masters degree,0,married,0,M,partner,1,135607.2364002394,construction of own property,50-60,deudor,con hijos,27000+,real estate,1
0,58.0,35,masters degree,0,civil partnership,1,F,partner,0,143078.54167983105,wedding ceremony,30-40,no deudor,sin hijos,27000+,wedding,0
0,321.0,55,secondary education,1,civil partnership,1,F,civil servant,0,143992.1534850428,to have a wedding,50-60,no deudor,sin hijos,27000+,wedding,0
0,44.0,40,secondary education,1,unmarried,4,F,employee,0,193846.9645586652,supplementary education,40-50,no deudor,sin hijos,27000+,education,0
0,125.0,30,masters degree,0,unmarried,4,M,employee,0,219109.39596322703,property,30-40,no deudor,sin hijos,27000+,real estate,0
0,14297.0,67,secondary education,1,widow / widower,2,F,retiree,0,39134.49072356015,second-hand car purchase,60+,no deudor,sin hijos,27000+,car,0
0,15500.0,66,secondary education,1,civil partnership,1,F,retiree,0,194096.30704284023,wedding ceremony,60+,no deudor,sin hijos,27000+,wedding,0
2,11.0,35,secondary education,1,married,0,F,employee,0,213702.8191009989,transactions with the residential real estate,30-40,no deudor,con hijos,27000+,real estate,0
2,62.0,32,secondary education,1,married,0,F,employee,0,103093.6276622132,purchase of my own house,30-40,no deudor,con hijos,27000+,real estate,0
0,42.0,28,masters degree,0,married,0,F,partner,0,350887.50707909424,housing,20-30,no deudor,sin hijos,27000+,real estate,0
2,11.0,31,secondary education,1,married,0,M,employee,0,158261.68579431562,building a real estate,30-40,no deudor,con hijos,27000+,real estate,0
1,111.0,46,secondary education,1,civil partnership,1,F,employee,0,190814.9004317356,to get asupplementary education,40-50,no deudor,con hijos,27000+,education,0
0,44.0,46,bachelor degree,2,divorced,3,M,partner,0,193535.2782766861,property renovation,40-50,no deudor,sin hijos,27000+,real estate,0
0,157.0,51,secondary education,1,married,0,M,employee,0,144365.56097826804,building a real estate,50-60,no deudor,sin hijos,27000+,real estate,0
0,29.0,23,secondary education,1,civil partnership,1,M,employee,1,102933.81202163752,to have a wedding,20-30,deudor,sin hijos,27000+,wedding,1
0,150.0,46,secondary education,1,civil partnership,1,M,employee,0,132513.61784486,wedding ceremony,40-50,no deudor,sin hijos,27000+,wedding,0
1,26.0,31,secondary education,1,unmarried,4,M,employee,0,258218.72556267137,to become educated,30-40,no deudor,con hijos,27000+,education,0
0,18.0,35,masters degree,0,married,0,M,employee,1,136285.67082809145,purchase of my own house,30-40,deudor,sin hijos,27000+,real estate,1
1,249.0,43,secondary education,1,married,0,M,employee,1,73750.86063430298,buying property for renting out,40-50,deudor,con hijos,27000+,real estate,1
0,44.0,33,secondary education,1,civil partnership,1,M,civil servant,0,199473.81492802608,wedding ceremony,30-40,no deudor,sin hijos,27000+,wedding,0
0,106.0,38,masters degree,0,unmarried,4,M,partner,0,140772.08184740404,building a property,30-40,no deudor,sin hijos,27000+,real estate,0
0,14403.0,60,secondary education,1,married,0,F,retiree,0,52434.876890033935,transactions with the residential real estate,60+,no deudor,sin hijos,27000+,real estate,0
0,13905.0,51,secondary education,1,married,0,F,retiree,0,103427.9340587824,profile education,50-60,no deudor,sin hijos,27000+,education,0
1,109.0,27,secondary education,1,divorced,3,M,employee,1,191693.05603823203,purchase of the house,20-30,deudor,con hijos,27000+,real estate,1
0,15664.0,53,secondary education,1,married,0,F,retiree,0,92497.26579722892,second-hand car purchase,50-60,no deudor,sin hijos,27000+,car,0
0,7.0,60,bachelor degree,2,unmarried,4,F,partner,0,232165.8441279716,purchase of a car,60+,no deudor,sin hijos,27000+,car,0
0,89.0,53,secondary education,1,unmarried,4,F,employee,0,122463.78210332656,purchase of my own house,50-60,no deudor,sin hijos,27000+,real estate,0
0,62.0,29,bachelor degree,2,married,0,F,partner,0,91749.6020939478,buy real estate,20-30,no deudor,sin hijos,27000+,real estate,0
0,122.0,42,secondary education,1,widow / widower,2,F,employee,0,240710.7547346559,building a property,40-50,no deudor,sin hijos,27000+,real estate,0
0,10.0,27,masters degree,0,unmarried,4,F,employee,0,245311.9127663493,buy residential real estate,20-30,no deudor,sin hijos,27000+,real estate,0
0,25.0,54,secondary education,1,widow / widower,2,M,partner,0,147758.47954338702,buying my own car,50-60,no deudor,sin hijos,27000+,car,0
0,286.0,54,masters degree,0,married,0,F,employee,0,144041.24817716744,purchase of the house for my family,50-60,no deudor,sin hijos,27000+,real estate,0
0,5.0,35,secondary education,1,civil partnership,1,F,employee,0,61646.83107903979,car,30-40,no deudor,sin hijos,27000+,car,0
0,118.0,31,masters degree,0,married,0,M,employee,0,157145.05378754914,real estate transactions,30-40,no deudor,sin hijos,27000+,real estate,0
2,72.0,43,secondary education,1,married,0,F,employee,1,186705.94380331732,property renovation,40-50,deudor,con hijos,27000+,real estate,1
1,40.0,31,masters degree,0,divorced,3,F,employee,1,134714.75150650524,transactions with my real estate,30-40,deudor,con hijos,27000+,real estate,1
0,73.0,37,secondary education,1,civil partnership,1,M,employee,0,325482.4863645284,having a wedding,30-40,no deudor,sin hijos,27000+,wedding,0
2,65.0,32,secondary education,1,married,0,F,employee,0,132836.62974644848,buying property for renting out,30-40,no deudor,con hijos,27000+,real estate,0
2,48.0,35,secondary education,1,married,0,F,civil servant,0,235565.84851520823,buy residential real estate,30-40,no deudor,con hijos,27000+,real estate,0
0,199.0,56,secondary education,1,married,0,F,civil servant,0,44411.99082622206,to buy a car,50-60,no deudor,sin hijos,27000+,car,0
0,96.0,41,secondary education,1,divorced,3,M,employee,0,170889.560953803,buy real estate,40-50,no deudor,sin hijos,27000+,real estate,0
1,50.0,26,secondary education,1,married,0,F,employee,0,169177.27794771176,property renovation,20-30,no deudor,con hijos,27000+,real estate,0
0,20.0,25,masters degree,0,unmarried,4,F,employee,0,185558.0330115491,buy residential real estate,20-30,no deudor,sin hijos,27000+,real estate,0
0,14883.0,54,secondary education,1,divorced,3,F,retiree,0,158935.05021574517,property renovation,50-60,no deudor,sin hijos,27000+,real estate,0
2,54.0,45,secondary education,1,married,0,M,partner,0,184562.3014095385,supplementary education,40-50,no deudor,con hijos,27000+,education,0
0,97.0,39,secondary education,1,civil partnership,1,F,employee,0,120211.23161184962,to own a car,30-40,no deudor,sin hijos,27000+,car,0
0,103.0,42,secondary education,1,married,0,F,employee,0,193141.7074908281,housing transactions,40-50,no deudor,sin hijos,27000+,real estate,0
0,211.0,48,secondary education,1,civil partnership,1,F,employee,0,132635.20793816133,buy commercial real estate,40-50,no deudor,sin hijos,27000+,real estate,0
1,229.0,39,secondary education,1,divorced,3,F,employee,0,255130.1710665152,building a property,30-40,no deudor,con hijos,27000+,real estate,0
1,38.0,58,secondary education,1,married,0,F,employee,0,54353.11958673993,property,50-60,no deudor,con hijos,27000+,real estate,0
2,41.0,36,secondary education,1,married,0,M,employee,0,180425.9302485343,buy real estate,30-40,no deudor,con hijos,27000+,real estate,0
0,426.0,51,secondary education,1,married,0,F,employee,0,137986.92237261368,purchase of a car,50-60,no deudor,sin hijos,27000+,car,0
0,63.0,30,masters degree,0,unmarried,4,F,employee,0,144544.73235138372,to get asupplementary education,30-40,no deudor,sin hijos,27000+,education,0
1,119.0,26,secondary education,1,divorced,3,M,employee,0,42280.490666343205,buy commercial real estate,20-30,no deudor,con hijos,27000+,real estate,0
0,54.0,29,secondary education,1,married,0,F,partner,0,124671.07506623192,university education,20-30,no deudor,sin hijos,27000+,education,0
